id,father_id,试卷类别,Egs对应标签题型,题型,基本题型,Directions材料题干,选项与解析,题干,正确答案解析,选项是否随机出现,是否依赖上级父题目,子题目是否可以随机出现,资源地址,解析
"01808092243c692d012443d527d80782","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: I'm not surprised you didn't like that movie. I found it really frightening.</P><P style=""TEXT-ALIGN: justify"">W: I did too. I don't care much for horror movies as a rule.</P></div>","What can be inferred from the conversation?","","0","0","2","/resourcefile/201110/710/2011101215050547.mp3",""
"01808092243c692d012443d62e130784","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: Sam won't be able to play in the basketball game this week.</P><P style=""TEXT-ALIGN: justify"">W: Yeah, he hurt his knee pretty badly a while back. I don't know why he didn't quit right away.</P></div>","What do we know about Sam?","","0","0","2","/resourcefile/201110/710/20111012150826304.mp3",""
"01808092243c692d012443e3bbfd078d","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: This is a nice neighborhood: The streets are clean and quiet and we never have to&nbsp;call&nbsp;the police about anything. So why are we selling our house?</P><P style=""TEXT-ALIGN: justify"">M: The economic depression is coming, so we've got to sell before property values go down.&nbsp;</P></div>","What does the man imply?","","0","0","2","/resourcefile/201110/710/20111012150859375.mp3",""
"01808092243c692d012443edcc320790","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: I'm sure you enjoyed yourself a lot during the National Day holiday?</P><P style=""TEXT-ALIGN: justify"">W: Not really. Although the scenery&nbsp;is really beautiful in the mountains, there are too many tourists there.</P></div>","How did the woman spend her holiday?","","0","0","2","/resourcefile/201110/710/20111012150925452.mp3",""
"01808092243c692d012443efb8ad0792","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: You didn't buy that house although it is beautiful. What's the matter?</P><P style=""TEXT-ALIGN: justify"">W: It's on the corner. That means it gets twice as much traffic. When you're inside, you will always hear cars passing by.&nbsp;</P></div>","Why didn't the woman buy the house?","","0","0","2","/resourcefile/201110/710/20111012150941501.mp3",""
"01808092243c692d012443f204fc0794","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: Jenny's mom is a great cook, so she got mad at me at the dinner table when I added salt and pepper on the food before I tasted it.</P><P style=""TEXT-ALIGN: justify"">W: But a little salt and pepper never hurt anything.&nbsp;</P></div>","What does the woman think of Jenny's mother?","","0","0","2","/resourcefile/201110/710/20111012151010296.mp3",""
"01808092243c692d012443f30e620796","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: I went shopping last weekend and came across Kate's sister there. She looks really fashionable.</P><P style=""TEXT-ALIGN: justify"">M: Unlike her sister, Kate seldom spends much time dressing herself.</P></div>","What does the man mean?","","0","0","2","/resourcefile/201110/710/20111012151034702.mp3",""
"01808092243c692d012443f4de9a0798","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: I hear that the famous band ""Little Angel""is coming to perform in our city this weekend. Would you like to come with us?</P><P style=""TEXT-ALIGN: justify"">M: I'd love to, but the ticket is too expensive for me now because I've spent all my money on&nbsp;my new iPad.</P></div>","What does the man mean?","","0","0","2","/resourcefile/201110/710/20111012151053174.mp3",""
"01808092243c692d012447ab7c9508cc","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: You know, if you closed your windows all the way during this cold weather your electric bills wouldn't be so high.</P><P style=""TEXT-ALIGN: justify"">M: Sure, but my housemate will never agree to that.</P></div>","What can be inferred from the conversation?","","0","0","2","/resourcefile/201203/710/20120308102108494.mp3",""
"01808092243c692d012447b1b7ab08ce","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: How was your meeting with your advisor? Did she approve all your classes for the next semester?</P><P style=""TEXT-ALIGN: justify"">W: I still need one more signature from the chemistry department. My advisor said if I got that, there'd be no problem. Oh, I'd better get going?they close in an hour.<BR>&nbsp;</P></div>","What does the woman mean?","","0","0","2","/resourcefile/201203/710/20120308102120598.mp3",""
"01808092243c692d012447b4447408d0","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: With Scott and Tina both up for the same job, I sense a lot of tension when they're in the same room.</P><P style=""TEXT-ALIGN: justify"">M: I just try to act normally, like tell them a joke or something. That usually breaks the ice.</P></div>","What can we learn from the conversation? ","","0","0","2","/resourcefile/201203/710/20120308102144837.mp3",""
"01808092243c692d012447b76fdb08d2","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: Well…If you're seriously considering buying a laptop, I'm trying to get rid of mine. All it needs is new computer battery.</P><DIV style=""TEXT-ALIGN: justify"">M: Thanks, but most used&nbsp;laptaps end up being more trouble than they're worth.<BR>&nbsp;</DIV></div>","What does the man mean?","","0","0","2","/resourcefile/201203/710/20120308102156648.mp3",""
"01808092243c692d012447b9b9bf08d4","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: This cough medicine doesn't seem to be helping. Can you give me a different prescription?</P><P style=""TEXT-ALIGN: justify"">W: Let's give it another day or two and see how you're doing then.</P></div>","What does the woman advise the man to do?","","0","0","2","/resourcefile/201203/710/2012030810222281.mp3",""
"01808092243c692d012447c0821408d6","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: Everything on this menu sounds delicious. What looks good to you?</P><P style=""TEXT-ALIGN: justify"">M: Hmm…Maybe just a salad. I had a late lunch.</P></div>","What does the man mean?","","0","0","2","/resourcefile/201203/710/20120308102231999.mp3",""
"01808092243c692d012447c2ea3308d8","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>W: Do you have any idea how to register for classes online?</P><P style=""TEXT-ALIGN: justify"">M: To be honest, I've never tried it. David would be your best bet?he works in the registrar's office.</P></div>","What does the man suggest the woman do?","","0","0","2","/resourcefile/201203/710/20120308102241940.mp3",""
"01808092243c692d012447cc220f08da","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: I need five more copies of this report for the conference. And my train leaves at one this afternoon.</P><P style=""TEXT-ALIGN: justify"">W:&nbsp;I'll get on it right away.</P></div>","What can we learn from the conversation?","","0","0","2","/resourcefile/201203/710/20120308102252998.mp3",""
"ff8080813352fc71013418075e362889","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV align=left><SPAN style=""FONT-SIZE: 11pt"">W: Mr. smith, is this your first visit to china?</SPAN></DIV><DIV align=left><SPAN style=""FONT-SIZE: 11pt"">M: yes, I'm here for the international conference.</SPAN></DIV><DIV align=left><SPAN style=""FONT-SIZE: 11pt""><DIV align=left><SPAN style=""FONT-SIZE: 11pt"">W: Mr. smith, is this your first visit to china?</SPAN></DIV><DIV align=left><SPAN style=""FONT-SIZE: 11pt"">M: yes, I'm here for the international conference.</SPAN></DIV></SPAN></DIV></div>"," ","","0","0","2","/resourcefile/201112/710/20111213140746380.mp3",""
"0180809224491ade01244b85acc700d9","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: Do you want to see the basketball game tomorrow night? I have one extra ticket.</P><P style=""TEXT-ALIGN: justify"">W: You must be kidding. Two days before the final exam when everybody is busy preparing for it?</P></div>","What does the woman imply?","","0","0","2","/resourcefile/201101/710/20110105100430873.mp3",""
"0180809224491ade01244b86dabb00db","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: Do you remember Mr. Johnson from our old neighborhood?</P><P style=""TEXT-ALIGN: justify"">W: That name rings a bell, but I can't place him.</P></div>","What can we infer about Mr. Johnson from the conversation?","","0","0","2","/resourcefile/201101/710/20110105100508247.mp3",""
"0180809224491ade01244b880b4400dd","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: Hi, John, do you think there is too much green in this painting. I feel the colors are quite sharp.</P><P style=""TEXT-ALIGN: justify"">M: Oh, you shouldn't be asking me, I know nothing about art.</P></div>","What does the man imply?","","0","0","2","/resourcefile/201101/710/20110105100548153.mp3",""
"01808092244ca3c701244da8616f01b9","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><p style=""text-align: justify;"">W: If I were you, I would have accepted the job.</p><p style=""text-align: justify;"">M: I turned down the offer because it&nbsp;requires frequent business trips away from my family.</p></div>","Why doesn't the man accept the job?","","0","0","2","/resourcefile/201112/710/20111214102556443.MP3",""
